constituency,state,vote_share_norm,seats_won_norm,attendance_rate,bills_score,manifesto_fulfillment,criminal_cases_norm,disclosure_compliance,party,electoral_strength_score,gov_performance_score,transparency_score,party_score
Koderma,Jharkhand,0.7127127127127127,0.7647647647647647,0.5835835835835835,0.5075075075075075,0.5165165165165165,0.9519519519519519,0.8758758758758759,Party A,0.7335335335335336,0.5473473473473474,0.37917917917917926,0.5797797797797798
Hazaribagh,Jharkhand,0.5785785785785785,0.5025025025025025,0.9379379379379379,0.24524524524524524,0.38238238238238237,0.6896896896896897,0.7417417417417418,Party C,0.5481481481481482,0.619019019019019,0.48288288288288295,0.5566366366366367
Vaishali,Bihar,0.983983983983984,0.9079079079079079,0.34234234234234234,0.7787787787787788,0.7877877877877878,0.0940940940940941,0.5305305305305306,Party A,0.9535535535535535,0.5623623623623624,0.7557557557557557,0.7671871871871871
Begusarai,Bihar,0.06306306306306306,0.16216216216216217,0.5975975975975976,0.9059059059059059,0.042042042042042045,0.17417417417417416,0.7857857857857858,Party B,0.10270270270270271,0.578978978978979,0.8098098098098099,0.4461761761761762
Bhagalpur,Bihar,0.965965965965966,0.01701701701701702,0.32432432432432434,0.7607607607607607,0.7697697697697697,0.07607607607607608,0.12812812812812813,Party B,0.5863863863863863,0.5443443443443443,0.6056056056056056,0.5764764764764765
Lakhisarai,Bihar,0.7487487487487487,0.975975975975976,0.2822822822822823,0.33433433433433435,0.5525525525525525,0.8598598598598599,0.08608608608608609,Party D,0.8396396396396397,0.351951951951952,0.1185185185185185,0.4886686686686687
Sheikhpura,Bihar,0.23923923923923923,0.16316316316316315,0.5985985985985987,0.9069069069069069,0.043043043043043044,0.35035035035035034,0.7867867867867868,Party D,0.2088088088088088,0.57997997997998,0.7045045045045045,0.46264264264264265
Arwal,Bihar,0.5115115115115115,0.9479479479479479,0.8708708708708709,0.3063063063063063,0.3153153153153153,0.6226226226226226,0.05805805805805806,Party C,0.6860860860860861,0.5903903903903904,0.24964964964964967,0.5434834834834835
Jehanabad,Bihar,0.13213213213213212,0.5685685685685685,0.4914914914914915,0.1021021021021021,0.9369369369369369,0.3713713713713714,0.6796796796796797,Party C,0.3067067067067067,0.4637637637637638,0.649049049049049,0.4472622622622623
Nalanda,Bihar,0.35035035035035034,0.27427427427427425,0.7097097097097097,0.6336336336336337,0.6426426426426426,0.07707707707707707,0.5135135135135135,Party D,0.3199199199199199,0.6734734734734735,0.7591591591591591,0.5534734734734734
Patna,Bihar,0.8808808808808809,0.9329329329329329,0.23923923923923923,0.46646646646646645,0.6846846846846847,0.991991991991992,0.043043043043043044,Party A,0.9017017017017017,0.39649649649649654,0.02202202202202205,0.50495995995996
Saran,Bihar,0.45245245245245247,0.3763763763763764,0.8118118118118118,0.24724724724724725,0.25625625625625625,0.5635635635635635,1.0,Party C,0.42202202202202205,0.5313313313313314,0.6618618618618619,0.5202402402402403
Siwan,Bihar,0.91991991991992,0.22722722722722724,0.6626626626626627,0.5865865865865866,0.10710710710710711,0.03003003003003003,0.46646646646646645,Party C,0.6428428428428428,0.5287287287287288,0.7685685685685685,0.6343343343343343
Muzaffarpur,Bihar,0.9269269269269269,0.978978978978979,0.2852852852852853,0.7217217217217218,0.7307307307307307,0.037037037037037035,0.0890890890890891,Party D,0.9477477477477477,0.5053053053053054,0.6134134134134135,0.7093093093093092
Madhepura,Bihar,0.01001001001001001,0.062062062062062065,0.36936936936936937,0.980980980980981,0.8148148148148148,0.24924924924924924,0.17317317317317318,Party C,0.030830830830830835,0.6419419419419419,0.5197197197197196,0.36694194194194185
Araria,Bihar,0.04804804804804805,0.1001001001001001,0.4074074074074074,0.8438438438438438,0.8528528528528528,0.15915915915915915,0.21121121121121122,Party D,0.06886886886886887,0.6274274274274274,0.588988988988989,0.3943943943943944
Supaul,Bihar,0.23323323323323322,0.6696696696696697,0.5925925925925926,0.028028028028028028,0.037037037037037035,0.34434434434434436,0.7807807807807807,Party B,0.4078078078078078,0.3121121121121121,0.7057057057057057,0.44878878878878875
Madhubani,Bihar,0.07107107107107107,0.12312312312312312,0.43043043043043044,0.8668668668668669,0.8758758758758759,0.18218218218218218,0.23423423423423423,Party B,0.0918918918918919,0.6504504504504505,0.5843843843843843,0.41051051051051046
Purnia,Bihar,0.8908908908908909,0.98998998998999,0.4244244244244244,0.47647647647647645,0.6946946946946947,0.001001001001001001,0.22822822822822822,Party D,0.9305305305305305,0.4940940940940941,0.6906906906906907,0.7178178178178178
Surajpur,Chhattisgarh,0.7917917917917918,0.8438438438438438,0.15015015015015015,0.5865865865865866,0.5955955955955956,0.9029029029029029,0.954954954954955,Party C,0.8126126126126126,0.3701701701701702,0.4402402402402403,0.5646646646646647
Surguja,Chhattisgarh,0.8238238238238238,0.7477477477477478,0.18218218218218218,0.1061061061061061,0.6276276276276276,0.934934934934935,0.986986986986987,Party D,0.7933933933933934,0.24844844844844843,0.43383383383383384,0.5127727727727728
Aravalli,Gujarat,0.7027027027027027,0.7547547547547547,0.06106106106106106,0.4974974974974975,0.5065065065065065,0.9419419419419419,0.8658658658658659,Party B,0.7235235235235236,0.2810810810810811,0.3811811811811812,0.4830830830830831
Mahisagar,Gujarat,0.8178178178178178,0.8698698698698699,0.17617617617617617,0.6126126126126126,0.6216216216216216,0.928928928928929,0.980980980980981,Party C,0.8386386386386386,0.39619619619619617,0.43503503503503504,0.5828828828828828
Amethi,Uttar Pradesh,0.6486486486486487,0.08408408408408409,0.3913913913913914,0.44344344344344344,0.45245245245245247,0.7597597597597597,0.19519519519519518,Party D,0.42282282282282285,0.41921921921921923,0.2222222222222222,0.37141141141141143
Ghaziabad,Uttar Pradesh,0.11411411411411411,0.2132132132132132,0.8578578578578578,0.08408408408408409,0.918918918918919,0.22522522522522523,0.45245245245245247,Party A,0.15375375375375375,0.637937937937938,0.6458458458458458,0.4462412412412412
Agar Malwa,Madhya Pradesh,0.7337337337337337,0.16916916916916916,0.47647647647647645,0.5285285285285285,0.9219219219219219,0.8448448448448449,0.2802802802802803,Party C,0.5079079079079079,0.5811811811811812,0.2052052052052052,0.45787787787787787
Sambhal,Uttar Pradesh,0.1011011011011011,0.025025025025025027,0.46046046046046046,0.7687687687687688,0.7777777777777778,0.2122122122122122,0.26426426426426425,Party B,0.07067067067067066,0.6164164164164164,0.5783783783783784,0.3886086086086086
Charkhi Dadri,Haryana,0.32732732732732733,0.5545545545545546,0.8618618618618619,0.2972972972972973,0.3063063063063063,0.43843843843843844,0.6656656656656657,Party A,0.41821821821821825,0.5813813813813814,0.6032032032032032,0.5215715715715716
Alipurduar,West Bengal,0.6706706706706707,0.5945945945945946,0.02902902902902903,0.33733733733733734,0.34634634634634637,0.7817817817817818,0.2172172172172172,Party D,0.6402402402402403,0.184984984984985,0.2178178178178178,0.3752952952952953
Paschim Bardhaman,West Bengal,0.7057057057057057,0.8048048048048048,0.23923923923923923,0.16316316316316315,0.6846846846846847,0.991991991991992,0.043043043043043044,Party C,0.7453453453453454,0.3055055055055055,0.02202202202202205,0.41057057057057056
Kalimpong,West Bengal,0.26226226226226224,0.6986986986986987,0.005005005005005005,0.057057057057057055,0.06606606606606606,0.5015015015015015,0.8098098098098098,Party B,0.43683683683683683,0.03283283283283283,0.623023023023023,0.341981981981982
Ajmer,Rajasthan,0.8558558558558559,0.2912912912912913,0.5985985985985987,0.6506506506506506,0.6596596596596597,0.9669669669669669,0.4024024024024024,Party A,0.63003003003003,0.6264264264264264,0.1807807807807808,0.5164564564564564
Cooch Behar,West Bengal,0.062062062062062065,0.986986986986987,0.8058058058058059,0.7297297297297297,0.8668668668668669,0.17317317317317318,0.6096096096096096,Party D,0.432032032032032,0.7951951951951952,0.7399399399399399,0.6361161161161161
Uttar Dinajpur,West Bengal,0.9069069069069069,0.21421421421421422,0.6496496496496497,0.5735735735735735,0.0940940940940941,0.01701701701701702,0.45345345345345345,Party D,0.6298298298298298,0.5157157157157157,0.7711711711711712,0.6252252252252252
Datia,Madhya Pradesh,0.7597597597597597,0.8588588588588588,0.2932932932932933,0.6016016016016016,0.43543543543543545,0.8708708708708709,0.48148148148148145,Party A,0.7993993993993993,0.4142142142142142,0.27007007007007006,0.5322522522522523
Rajsamand,Rajasthan,0.09009009009009009,0.14214214214214213,0.4494494494494494,0.8858858858858859,0.8948948948948949,0.32932932932932935,0.25325325325325326,Party D,0.1109109109109109,0.6694694694694695,0.5037037037037037,0.40460460460460457
Mahoba,Uttar Pradesh,0.4984984984984985,0.7257257257257257,0.36936936936936937,0.46846846846846846,0.3023023023023023,0.7377377377377378,0.8368368368368369,Party C,0.5893893893893893,0.38568568568568573,0.4920920920920921,0.49376876876876874
Chhatarpur,Madhya Pradesh,0.6396396396396397,0.07507507507507508,0.998998998998999,0.4344344344344344,0.44344344344344344,0.8788788788788788,0.18618618618618618,Party A,0.4138138138138138,0.7185185185185186,0.14714714714714716,0.4537937937937938
Chittorgarh,Rajasthan,0.5385385385385385,0.5905905905905906,0.8978978978978979,0.3333333333333333,0.34234234234234234,0.7777777777777778,0.7017017017017017,Party B,0.5593593593593593,0.6174174174174174,0.41401401401401405,0.5433433433433433
Panna,Madhya Pradesh,0.8238238238238238,0.8758758758758759,0.18218218218218218,0.4094094094094094,0.6276276276276276,0.934934934934935,0.986986986986987,Party D,0.8446446446446447,0.33943943943943944,0.43383383383383384,0.5651201201201201
Sabarkantha,Gujarat,0.8848848848848849,0.3203203203203203,0.7557557557557557,0.6796796796796797,0.6886886886886887,0.5075075075075075,0.4314314314314314,Party D,0.659059059059059,0.7195195195195195,0.46806806806806805,0.6324724724724725
Kutch,Gujarat,0.31431431431431434,0.23823823823823823,0.6736736736736737,0.7727727727727728,0.11811811811811812,0.42542542542542544,0.4774774774774775,Party D,0.28388388388388386,0.5922922922922922,0.5357357357357357,0.45478978978978973
Surendranagar,Gujarat,0.0990990990990991,0.023023023023023025,0.45845845845845845,0.5575575575575575,0.3913913913913914,0.21021021021021022,0.26226226226226224,Party B,0.06866866866866866,0.47477477477477475,0.5787787787787787,0.3383333333333333
Kheda,Gujarat,0.8468468468468469,0.2822822822822823,0.7177177177177178,0.6416416416416416,0.6506506506506506,0.08508508508508508,0.3933933933933934,Party D,0.6210210210210211,0.6814814814814816,0.7063063063063063,0.6635035035035035
Anand,Gujarat,0.7877877877877878,0.22322322322322322,0.14614614614614616,0.5825825825825826,0.5915915915915916,0.026026026026026026,0.33433433433433435,Party D,0.5619619619619619,0.36616616616616615,0.7181181181181181,0.5324724724724724
Kishanganj,Bihar,0.7647647647647647,0.991991991991992,0.2982982982982983,0.7347347347347347,0.5685685685685685,0.8758758758758759,0.1021021021021021,Party C,0.8556556556556556,0.48328328328328324,0.1153153153153153,0.5402402402402403
Morbi,Gujarat,0.91991991991992,0.22722722722722724,0.6626626626626627,0.7147147147147147,0.10710710710710711,0.03003003003003003,0.46646646646646645,Party A,0.6428428428428428,0.5671671671671672,0.7685685685685685,0.6477877877877877
Leh,Ladakh,0.7557557557557557,0.8078078078078078,0.24224224224224225,0.5505505505505506,0.5595595595595596,0.994994994994995,0.918918918918919,Party A,0.7765765765765765,0.3981981981981982,0.3705705705705706,0.5426426426426426
Kargil,Ladakh,0.8438438438438438,0.7677677677677678,0.2022022022022022,0.3013013013013013,0.6476476476476476,0.954954954954955,0.006006006006006006,Party D,0.8134134134134134,0.32102102102102104,0.029429429429429423,0.44508008008008015
Kupwara,Jammu and Kashmir,0.8198198198198198,0.7437437437437437,0.1781781781781782,0.40540540540540543,0.6236236236236237,0.9309309309309309,0.982982982982983,Party A,0.7893893893893893,0.33543543543543547,0.4346346346346347,0.5418168168168168
Bandipora,Jammu and Kashmir,0.12712712712712712,0.5635635635635635,0.8708708708708709,0.9229229229229229,0.9319319319319319,0.23823823823823823,0.6746746746746747,Party D,0.3017017017017017,0.8986986986986987,0.726926926926927,0.6169569569569568
Baramulla,Jammu and Kashmir,0.3793793793793794,0.3033033033033033,0.12212212212212212,0.22122122122122123,0.055055055055055056,0.4904904904904905,0.9269269269269269,Party A,0.34894894894894896,0.13843843843843842,0.6764764764764765,0.3571521521521521
Ganderbal,Jammu and Kashmir,0.2952952952952953,0.5225225225225225,0.9579579579579579,0.2652652652652653,0.0990990990990991,0.5345345345345346,0.6336336336336337,Party A,0.38618618618618616,0.5783783783783784,0.5327327327327327,0.4900900900900901
Anantnag,Jammu and Kashmir,0.8608608608608609,0.7847847847847848,0.21921921921921922,0.5275275275275275,0.6646646646646647,0.9719719719719719,0.023023023023023025,Party D,0.8304304304304304,0.4008008008008008,0.02602602602602605,0.478958958958959
Kishtwar,Jammu and Kashmir,0.7867867867867868,0.8388388388388388,0.14514514514514515,0.5815815815815816,0.5905905905905906,0.8978978978978979,0.94994994994995,Party B,0.8076076076076076,0.3651651651651652,0.4412412412412413,0.5611611611611612
Srinagar,Jammu and Kashmir,0.6906906906906907,0.7427427427427428,0.04904904904904905,0.1011011011011011,0.4944944944944945,0.8018018018018018,0.8538538538538538,Party B,0.7115115115115116,0.15375375375375377,0.4604604604604604,0.45353353353353354
Budgam,Jammu and Kashmir,0.8178178178178178,0.25325325325325326,0.17617617617617617,0.6126126126126126,0.6216216216216216,0.056056056056056056,0.36436436436436437,Party B,0.5919919919919919,0.39619619619619617,0.7121121121121121,0.5534934934934934
Pulwama,Jammu and Kashmir,0.3633633633633634,0.5905905905905906,0.8978978978978979,0.3333333333333333,0.34234234234234234,0.4744744744744745,0.7017017017017017,Party D,0.45425425425425425,0.6174174174174174,0.595995995995996,0.5467967967967968
Punch,Jammu and Kashmir,0.3033033033033033,0.7397397397397397,0.04604604604604605,0.0980980980980981,0.10710710710710711,0.4144144144144144,0.8508508508508509,Party D,0.47787787787787783,0.07387387387387387,0.6916916916916918,0.3899299299299299
Shopiyan,Jammu and Kashmir,0.19019019019019018,0.11411411411411411,0.933933933933934,0.985985985985986,0.994994994994995,0.3013013013013013,0.7377377377377378,Party A,0.15975975975975976,0.9617617617617618,0.7143143143143144,0.5790990990990991
Kulgam,Jammu and Kashmir,0.2772772772772773,0.32932932932932935,0.6366366366366366,0.07207207207207207,0.08108108108108109,0.5165165165165165,0.44044044044044045,Party B,0.2980980980980981,0.35615615615615615,0.46626626626626627,0.36046046046046043
Rajouri,Jammu and Kashmir,0.4624624624624625,0.3863863863863864,0.20520520520520522,0.12912912912912913,0.26626626626626626,0.5735735735735735,0.009009009009009009,Party D,0.43203203203203205,0.1945945945945946,0.2594594594594595,0.3057857857857858
Ramban,Jammu and Kashmir,0.23323323323323322,0.6696696696696697,0.9769769769769769,0.028028028028028028,0.037037037037037035,0.34434434434434436,0.7807807807807807,Party A,0.4078078078078078,0.5043043043043043,0.7057057057057057,0.5160560560560561
Reasi,Jammu and Kashmir,0.6016016016016016,0.6536536536536537,0.960960960960961,0.3963963963963964,0.40540540540540543,0.8408408408408409,0.7647647647647647,Party A,0.6224224224224224,0.6804804804804805,0.4014014014014014,0.5874874874874875
Doda,Jammu and Kashmir,0.2022022022022022,0.6386386386386387,0.9459459459459459,0.997997997997998,0.006006006006006006,0.3133133133133133,0.7497497497497497,Party B,0.3767767767767768,0.7735735735735735,0.7119119119119119,0.5994394394394394
Lahaul and Spiti,Himachal Pradesh,0.28428428428428426,0.5115115115115115,0.8188188188188188,0.8708708708708709,0.08808808808808809,0.5235235235235235,0.6226226226226226,Party A,0.3751751751751752,0.6882882882882883,0.5349349349349349,0.5247047047047048
Chamba,Himachal Pradesh,0.11611611611611612,0.5525525525525525,0.8598598598598599,0.9119119119119119,0.9209209209209209,0.7397397397397397,0.6636636636636637,Party A,0.2906906906906907,0.8876876876876878,0.42162162162162165,0.5323723723723724
Jammu,Jammu and Kashmir,0.1891891891891892,0.11311311311311312,0.5485485485485485,0.984984984984985,0.993993993993994,0.3003003003003003,0.35235235235235235,Party B,0.15875875875875878,0.7685685685685685,0.5607607607607608,0.47269269269269265
Kathua,Jammu and Kashmir,0.2802802802802803,0.5885885885885885,0.023023023023023025,0.9479479479479479,0.46846846846846846,0.3913913913913914,0.8278278278278278,Party C,0.4036036036036036,0.38958958958958956,0.6962962962962963,0.47187187187187185
Gurdaspur,Punjab,0.037037037037037035,0.47347347347347346,0.7807807807807807,0.8328328328328328,0.22522522522522523,0.6606606606606606,0.5845845845845846,Party B,0.21161161161161163,0.6852852852852852,0.43743743743743746,0.43385385385385383
Kangra,Himachal Pradesh,0.8108108108108109,0.7347347347347347,0.16916916916916916,0.4774774774774775,0.6146146146146146,0.9219219219219219,0.35735735735735735,Party B,0.7803803803803804,0.3507507507507508,0.18978978978978978,0.4823623623623624
Kullu,Himachal Pradesh,0.22522522522522523,0.6616616616616616,0.968968968968969,0.02002002002002002,0.4134134134134134,0.33633633633633636,0.7727727727727728,Party B,0.3997997997997998,0.5731731731731732,0.7073073073073073,0.5373573573573573
Hoshiarpur,Punjab,0.5795795795795796,0.6316316316316316,0.938938938938939,0.3743743743743744,0.3833833833833834,0.6906906906906907,0.7427427427427428,Party A,0.6004004004004004,0.6584584584584585,0.4826826826826828,0.5912912912912913
Amritsar,Punjab,0.4444444444444444,0.4964964964964965,0.8038038038038038,0.23923923923923923,0.24824824824824826,0.6836836836836837,0.6076076076076076,Party C,0.4652652652652653,0.5233233233233233,0.4328328328328328,0.4774774774774775
Mandi,Himachal Pradesh,0.7727727727727728,0.8248248248248248,0.13113113113113112,0.1831831831831832,0.5765765765765766,0.4994994994994995,0.9359359359359359,Party A,0.7935935935935936,0.23583583583583584,0.6746746746746747,0.5686486486486487
Kinnaur,Himachal Pradesh,0.6346346346346347,0.9429429429429429,0.37737737737737737,0.3013013013013013,0.43843843843843844,0.7457457457457457,0.18118118118118118,Party A,0.757957957957958,0.3667667667667668,0.22502502502502503,0.4878078078078078
Una,Himachal Pradesh,0.08808808808808809,0.5245245245245245,0.8318318318318318,0.8838838838838838,0.27627627627627627,0.1991991991991992,0.6356356356356356,Party D,0.26266266266266264,0.7363363363363362,0.7347347347347346,0.5464664664664665
Shimla,Himachal Pradesh,0.4904904904904905,0.4144144144144144,0.8498498498498499,0.15715715715715717,0.29429429429429427,0.6016016016016016,0.6536536536536537,Party A,0.46006006006006006,0.5309309309309309,0.5005005005005005,0.49497497497497495
Jalandhar,Punjab,0.025025025025025027,0.25225225225225223,0.5595595595595596,0.995995995995996,0.8298298298298298,0.13613613613613615,0.3633633633633634,Party B,0.1159159159159159,0.7445445445445447,0.6636636636636637,0.47287287287287294
Tarn Taran,Punjab,0.19519519519519518,0.6316316316316316,0.5545545545545546,0.990990990990991,1.0,0.3063063063063063,0.7427427427427428,Party A,0.3697697697697697,0.7745745745745745,0.7133133133133134,0.5973373373373373
Rupnagar,Punjab,0.09509509509509509,0.5315315315315315,0.8388388388388388,0.8908908908908909,0.8998998998998999,0.2062062062062062,0.6426426426426426,Party A,0.26966966966966965,0.8666666666666667,0.7333333333333333,0.5945345345345345
Uttarkashi,Uttarakhand,0.6856856856856857,0.6096096096096096,0.044044044044044044,0.4804804804804805,0.4894894894894895,0.7967967967967968,0.8488488488488488,Party A,0.6552552552552553,0.2640640640640641,0.46146146146146144,0.4698898898898899
Solan,Himachal Pradesh,0.8978978978978979,0.3333333333333333,0.6406406406406406,0.6926926926926927,0.7017017017017017,0.008008008008008008,0.4444444444444444,Party B,0.672072072072072,0.6684684684684685,0.772972972972973,0.696036036036036
Shahid Bhagat Singh Nagar,Punjab,0.6426426426426426,0.07807807807807808,0.38538538538538536,0.6126126126126126,0.44644644644644643,0.2652652652652653,0.1891891891891892,Party B,0.41681681681681676,0.4657657657657657,0.5165165165165164,0.4588738738738738
Fazilka,Punjab,0.943943943943944,0.8678678678678678,0.3023023023023023,0.4014014014014014,0.7477477477477478,0.05405405405405406,0.1061061061061061,Party A,0.9135135135135135,0.4211211211211211,0.61001001001001,0.6653003003003003
Moga,Punjab,0.5515515515515516,0.987987987987988,0.29429429429429427,0.5215215215215215,0.35535535535535534,0.17417417417417416,0.0980980980980981,Party B,0.7261261261261261,0.3746746746746747,0.5347347347347348,0.5552702702702703
Ludhiana,Punjab,0.08608608608608609,0.01001001001001001,0.44544544544544545,0.5445445445445446,0.7627627627627628,0.1971971971971972,0.24924924924924924,Party D,0.05565565565565565,0.5386386386386386,0.5813813813813814,0.35613113113113115
Chamoli,Uttarakhand,0.3893893893893894,0.8258258258258259,0.2602602602602603,0.35935935935935936,0.1931931931931932,0.6286286286286287,0.9369369369369369,Party A,0.563963963963964,0.2765765765765766,0.5975975975975976,0.4717867867867868
Dehradun,Uttarakhand,0.4164164164164164,0.34034034034034033,0.7757757757757757,0.21121121121121122,0.22022022022022023,0.5275275275275275,0.5795795795795796,Party A,0.385985985985986,0.49529529529529526,0.5153153153153154,0.4565765765765766
Sirmaur,Himachal Pradesh,0.5125125125125125,0.948948948948949,0.2552552552552553,0.4824824824824825,0.3163163163163163,0.6236236236236237,0.05905905905905906,Party B,0.6870870870870871,0.33563563563563564,0.2494494494494494,0.4546696696696697
S.A.S. Nagar,Punjab,0.3893893893893894,0.0,0.43543543543543545,0.35935935935935936,0.5775775775775776,0.012012012012012012,0.1111111111111111,Party A,0.23363363363363363,0.4410410410410411,0.6372372372372372,0.4071271271271272
Faridkot,Punjab,0.03003003003003003,0.08208208208208208,0.3893893893893894,0.8258258258258259,0.8348348348348348,0.26926926926926925,0.1931931931931932,Party C,0.05085085085085085,0.6094094094094095,0.5157157157157157,0.3625625625625626
Fatehgarh Sahib,Punjab,0.7007007007007007,0.3113113113113113,0.44344344344344344,0.6706706706706707,0.5045045045045045,0.8118118118118118,0.42242242242242245,Party A,0.5449449449449449,0.5238238238238238,0.2818818818818819,0.47178678678678676
Tehri Garhwal,Uttarakhand,0.15515515515515516,0.2072072072072072,0.5145145145145145,0.950950950950951,0.95995995995996,0.3943943943943944,0.3183183183183183,Party D,0.17597597597597597,0.7345345345345345,0.49069069069069066,0.45015015015015014
Chandigarh,Chandigarh,0.5915915915915916,0.02702702702702703,0.33433433433433435,0.3863863863863864,0.3953953953953954,0.7027027027027027,0.13813813813813813,Party C,0.36576576576576575,0.3621621621621621,0.23363363363363363,0.33147147147147143
Sri Muktsar Sahib,Punjab,0.8548548548548549,0.2902902902902903,0.2132132132132132,0.8248248248248248,0.6586586586586587,0.965965965965966,0.4014014014014014,Party C,0.6290290290290291,0.4857857857857858,0.18098098098098098,0.4668818818818819
Rudraprayag,Uttarakhand,0.2182182182182182,0.2702702702702703,0.5775775775775776,0.6296296296296297,0.022022022022022022,0.32932932932932935,0.3813813813813814,Party D,0.23903903903903903,0.4820820820820821,0.554954954954955,0.40308308308308305
Pithoragarh,Uttarakhand,0.2992992992992993,0.7357357357357357,0.042042042042042045,0.0940940940940941,0.4874874874874875,0.41041041041041043,0.8468468468468469,Party D,0.47387387387387386,0.14674674674674676,0.6924924924924925,0.41403403403403405
Sangrur,Punjab,0.8198198198198198,0.04604604604604605,0.3533533533533533,0.40540540540540543,0.6236236236236237,0.05805805805805806,0.15715715715715717,Party C,0.5103103103103103,0.423023023023023,0.628028028028028,0.5091891891891892
Barnala,Punjab,0.8268268268268268,0.7507507507507507,0.18518518518518517,0.1091091091091091,0.6306306306306306,0.9379379379379379,0.98998998998999,Party D,0.7963963963963964,0.2514514514514514,0.43323323323323326,0.5148748748748749
Bathinda,Punjab,0.002002002002002002,0.05405405405405406,0.3613613613613614,0.5885885885885885,0.8068068068068068,0.11311311311311312,0.16516516516516516,Party A,0.022822822822822823,0.5186186186186186,0.5981981981981981,0.34019519519519514
Patiala,Punjab,0.24524524524524524,0.2972972972972973,0.6046046046046046,0.8318318318318318,0.04904904904904905,0.3563563563563564,0.4084084084084084,Party D,0.2660660660660661,0.5616616616616616,0.5495495495495496,0.4403953953953954
Yamunanagar,Haryana,0.9119119119119119,0.34734734734734735,0.7827827827827828,0.7067067067067067,0.7157157157157157,0.15015015015015015,0.45845845845845845,Party C,0.686086086086086,0.7465465465465465,0.6932932932932934,0.7090490490490491
Saharanpur,Uttar Pradesh,0.5885885885885885,0.6406406406406406,0.9479479479479479,1.0,0.3923923923923924,0.8278278278278278,0.7517517517517518,Party B,0.6094094094094094,0.8524524524524524,0.40400400400400405,0.6431231231231231
Ganganagar,Rajasthan,0.028028028028028028,0.08008008008008008,0.38738738738738737,0.8238238238238238,0.8328328328328328,0.13913913913913914,0.19119119119119118,Party D,0.04884884884884885,0.6074074074074074,0.592992992992993,0.38038038038038036
Mansa,Punjab,0.3033033033033033,0.5305305305305306,0.8378378378378378,0.2732732732732733,0.10710710710710711,0.4144144144144144,0.6416416416416416,Party A,0.3941941941941942,0.5223223223223223,0.608008008008008,0.4924924924924925
Kurukshetra,Haryana,0.24824824824824826,0.4754754754754755,0.7827827827827828,0.8348348348348348,0.05205205205205205,0.4874874874874875,0.5865865865865866,Party A,0.3391391391391392,0.6522522522522524,0.5421421421421422,0.49947947947947957
Bageshwar,Uttarakhand,0.6806806806806807,0.11611611611611612,0.42342342342342343,0.4754754754754755,0.8688688688688688,0.7917917917917918,0.22722722722722724,Party B,0.45485485485485483,0.5281281281281281,0.21581581581581583,0.42074074074074075
Haridwar,Uttarakhand,0.24224224224224225,0.29429429429429427,0.6016016016016016,0.037037037037037035,0.04604604604604605,0.3533533533533533,0.40540540540540543,Party A,0.26306306306306304,0.3211211211211211,0.5501501501501502,0.35515515515515517
Pauri Garhwal,Uttarakhand,0.4824824824824825,0.5345345345345346,0.8418418418418419,0.2772772772772773,0.2862862862862863,0.5935935935935935,0.6456456456456456,Party D,0.5033033033033033,0.5613613613613614,0.5021021021021022,0.5233233233233233
Kaithal,Haryana,0.9159159159159159,0.22322322322322322,0.6586586586586587,0.7107107107107107,0.7197197197197197,0.026026026026026026,0.4624624624624625,Party B,0.6388388388388387,0.6864864864864865,0.7693693693693693,0.6881481481481481
Sirsa,Haryana,0.4344344344344344,0.8708708708708709,0.3053053053053053,0.4044044044044044,0.23823823823823823,0.6736736736736737,0.9819819819819819,Party B,0.609009009009009,0.32162162162162156,0.5885885885885885,0.5033183183183183
Hanumangarh,Rajasthan,0.11811811811811812,0.042042042042042045,0.8618618618618619,0.7857857857857858,0.9229229229229229,0.22922922922922923,0.6656656656656657,Party D,0.08768768768768768,0.8512512512512513,0.7287287287287287,0.5151951951951952
Karnal,Haryana,0.18518518518518517,0.23723723723723725,0.5445445445445446,0.980980980980981,0.98998998998999,0.2962962962962963,0.3483483483483483,Party C,0.206006006006006,0.7645645645645646,0.5615615615615616,0.49039039039039034
Almora,Uttarakhand,0.13213213213213212,0.35935935935935936,0.6666666666666666,0.7187187187187187,0.9369369369369369,0.24324324324324326,0.47047047047047047,Party B,0.22302302302302301,0.7363363363363363,0.6422422422422422,0.5074874874874875
Jind,Haryana,0.03403403403403404,0.08608608608608609,0.3933933933933934,0.44544544544544545,0.8388388388388388,0.14514514514514515,0.1971971971971972,Party D,0.05485485485485486,0.49809809809809813,0.5917917917917919,0.3442242242242243
Fatehabad,Haryana,0.7607607607607607,0.987987987987988,0.29429429429429427,0.34634634634634637,0.35535535535535534,0.6626626626626627,0.0980980980980981,Party C,0.8516516516516517,0.3221221221221221,0.24164164164164162,0.5138138138138139
Bijnor,Uttar Pradesh,0.5685685685685685,0.004004004004004004,0.3113113113113113,0.3633633633633634,0.37237237237237236,0.19119119119119118,0.11511511511511512,Party B,0.3427427427427427,0.3391391391391391,0.5313313313313313,0.38862862862862857
Muzaffarnagar,Uttar Pradesh,0.2122122122122122,0.6486486486486487,0.955955955955956,0.007007007007007007,0.016016016016016016,0.3233233233233233,0.7597597597597597,Party D,0.3867867867867868,0.4832832832832833,0.70990990990991,0.5013413413413415
